timestamp,date,interval,plant_code,generation_type,value_mw
2026-06-06 05:45:00,2026-06-06,23,SCZ02,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,SUR10,TER,27.82
2026-06-06 05:45:00,2026-06-06,23,SUR11,TER,23.07
2026-06-06 05:45:00,2026-06-06,23,SUR12,TER,23.01
2026-06-06 05:45:00,2026-06-06,23,SUR20,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,SUR21,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,SUR22,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,SUR30,TER,36.91
2026-06-06 05:45:00,2026-06-06,23,SUR31,TER,43.49
2026-06-06 05:45:00,2026-06-06,23,SUR32,TER,43.37
2026-06-06 05:45:00,2026-06-06,23,SUR40,TER,31.46
2026-06-06 05:45:00,2026-06-06,23,SUR41,TER,32.35
2026-06-06 05:45:00,2026-06-06,23,SUR42,TER,32.46
2026-06-06 05:45:00,2026-06-06,23,VHE01,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,VHE02,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,VHE03,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,VHE04,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,VHE05,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,VHE06,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,VHE07,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,VHE08,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,WAR05,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,WAR10,TER,27.5
2026-06-06 05:45:00,2026-06-06,23,WAR11,TER,24.58
2026-06-06 05:45:00,2026-06-06,23,WAR12,TER,24.52
2026-06-06 05:45:00,2026-06-06,23,WAR20,TER,35.2
2026-06-06 05:45:00,2026-06-06,23,WAR21,TER,36.61
2026-06-06 05:45:00,2026-06-06,23,WAR22,TER,36.88
2026-06-06 05:45:00,2026-06-06,23,WAR30,TER,36.18
2026-06-06 05:45:00,2026-06-06,23,WAR31,TER,41.11
2026-06-06 05:45:00,2026-06-06,23,WAR32,TER,41.13
2026-06-06 05:45:00,2026-06-06,23,WAR40,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,WAR41,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,WAR42,TER,0.0
2026-06-06 05:45:00,2026-06-06,23,CH ZON,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH TIQ,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH BOT,HID,0.78
2026-06-06 05:45:00,2026-06-06,23,CH CUT,HID,4.98
2026-06-06 05:45:00,2026-06-06,23,CH SRO BA,HID,1.27
2026-06-06 05:45:00,2026-06-06,23,CH SRO AC,HID,3.46
2026-06-06 05:45:00,2026-06-06,23,CH SAI,HID,4.46
2026-06-06 05:45:00,2026-06-06,23,CH CHU,HID,2.76
2026-06-06 05:45:00,2026-06-06,23,CH HAR,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH CAH,HID,7.98
2026-06-06 05:45:00,2026-06-06,23,CH HUA,HID,12.15
2026-06-06 05:45:00,2026-06-06,23,CH CHJ2,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH YAN,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH COR,HID,26.23
2026-06-06 05:45:00,2026-06-06,23,CH SIS,HID,35.17
2026-06-06 05:45:00,2026-06-06,23,CH SJS,HID,17.94
2026-06-06 05:45:00,2026-06-06,23,CH SJE,HID,17.74
2026-06-06 05:45:00,2026-06-06,23,CH MIS,HID,11.5
2026-06-06 05:45:00,2026-06-06,23,CH MIG,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH ANG,HID,2.88
2026-06-06 05:45:00,2026-06-06,23,CH CHO,HID,3.53
2026-06-06 05:45:00,2026-06-06,23,CH CRB,HID,3.57
2026-06-06 05:45:00,2026-06-06,23,CH KIL,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH LAN,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH PUN,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH KAN,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,CH SJA,HID,0.0
2026-06-06 05:45:00,2026-06-06,23,AGU01,BIO,0.0
2026-06-06 05:45:00,2026-06-06,23,AGU02,BIO,0.0
2026-06-06 05:45:00,2026-06-06,23,GBE01,BIO,5.75
2026-06-06 05:45:00,2026-06-06,23,IAG01,BIO,0.0
2026-06-06 05:45:00,2026-06-06,23,UNA01,BIO,0.0
2026-06-06 05:45:00,2026-06-06,23,CSF ORU,INT,-0.01
2026-06-06 05:45:00,2026-06-06,23,CSF UYU,INT,-0.78
2026-06-06 05:45:00,2026-06-06,23,CSF YUN,INT,0.0
2026-06-06 05:45:00,2026-06-06,23,CE EDO,INT,-0.26
2026-06-06 05:45:00,2026-06-06,23,CE QOL,INT,0.25
2026-06-06 05:45:00,2026-06-06,23,CE SJU,INT,-0.08
2026-06-06 05:45:00,2026-06-06,23,CE WAR,INT,-0.08
2026-06-06 06:00:00,2026-06-06,24,ALT01,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ALT02,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ01,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ02,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ03,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ08,TER,0.04
2026-06-06 06:00:00,2026-06-06,24,ARJ09,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ11,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ12,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ13,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ14,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ARJ15,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,BUL01,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,BUL02,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,BUL03,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,CAR01,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,CAR02,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,CAR03,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ERI01,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ERI02,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ERI03,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ERI04,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ERI30,TER,35.62
2026-06-06 06:00:00,2026-06-06,24,ERI31,TER,41.72
2026-06-06 06:00:00,2026-06-06,24,ERI32,TER,41.67
2026-06-06 06:00:00,2026-06-06,24,ERI40,TER,0.01
2026-06-06 06:00:00,2026-06-06,24,ERI41,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ERI42,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,ERI50,TER,36.84
2026-06-06 06:00:00,2026-06-06,24,ERI51,TER,41.13
2026-06-06 06:00:00,2026-06-06,24,ERI52,TER,41.07
2026-06-06 06:00:00,2026-06-06,24,GCH01,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,GCH02,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,GCH04,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,GCH06,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,GCH09,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,GCH10,TER,50.59
2026-06-06 06:00:00,2026-06-06,24,GCH11,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,GCH12,TER,36.61
2026-06-06 06:00:00,2026-06-06,24,MOS,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,SCZ01,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,SCZ02,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,SUR10,TER,27.82
2026-06-06 06:00:00,2026-06-06,24,SUR11,TER,23.1
2026-06-06 06:00:00,2026-06-06,24,SUR12,TER,23.03
2026-06-06 06:00:00,2026-06-06,24,SUR20,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,SUR21,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,SUR22,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,SUR30,TER,36.64
2026-06-06 06:00:00,2026-06-06,24,SUR31,TER,43.45
2026-06-06 06:00:00,2026-06-06,24,SUR32,TER,43.46
2026-06-06 06:00:00,2026-06-06,24,SUR40,TER,32.1
2026-06-06 06:00:00,2026-06-06,24,SUR41,TER,35.54
2026-06-06 06:00:00,2026-06-06,24,SUR42,TER,35.67
2026-06-06 06:00:00,2026-06-06,24,VHE01,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,VHE02,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,VHE03,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,VHE04,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,VHE05,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,VHE06,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,VHE07,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,VHE08,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,WAR05,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,WAR10,TER,28.1
2026-06-06 06:00:00,2026-06-06,24,WAR11,TER,24.11
2026-06-06 06:00:00,2026-06-06,24,WAR12,TER,23.97
2026-06-06 06:00:00,2026-06-06,24,WAR20,TER,35.16
2026-06-06 06:00:00,2026-06-06,24,WAR21,TER,36.49
2026-06-06 06:00:00,2026-06-06,24,WAR22,TER,36.84
2026-06-06 06:00:00,2026-06-06,24,WAR30,TER,36.03
2026-06-06 06:00:00,2026-06-06,24,WAR31,TER,40.95
2026-06-06 06:00:00,2026-06-06,24,WAR32,TER,41.18
2026-06-06 06:00:00,2026-06-06,24,WAR40,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,WAR41,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,WAR42,TER,0.0
2026-06-06 06:00:00,2026-06-06,24,CH ZON,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH TIQ,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH BOT,HID,0.8
2026-06-06 06:00:00,2026-06-06,24,CH CUT,HID,5.25
2026-06-06 06:00:00,2026-06-06,24,CH SRO BA,HID,1.26
2026-06-06 06:00:00,2026-06-06,24,CH SRO AC,HID,3.45
2026-06-06 06:00:00,2026-06-06,24,CH SAI,HID,4.44
2026-06-06 06:00:00,2026-06-06,24,CH CHU,HID,2.77
2026-06-06 06:00:00,2026-06-06,24,CH HAR,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH CAH,HID,7.92
2026-06-06 06:00:00,2026-06-06,24,CH HUA,HID,12.44
2026-06-06 06:00:00,2026-06-06,24,CH CHJ2,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH YAN,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH COR,HID,22.68
2026-06-06 06:00:00,2026-06-06,24,CH SIS,HID,35.13
2026-06-06 06:00:00,2026-06-06,24,CH SJS,HID,17.81
2026-06-06 06:00:00,2026-06-06,24,CH SJE,HID,17.6
2026-06-06 06:00:00,2026-06-06,24,CH MIS,HID,11.5
2026-06-06 06:00:00,2026-06-06,24,CH MIG,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH ANG,HID,2.89
2026-06-06 06:00:00,2026-06-06,24,CH CHO,HID,3.53
2026-06-06 06:00:00,2026-06-06,24,CH CRB,HID,3.58
2026-06-06 06:00:00,2026-06-06,24,CH KIL,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH LAN,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH PUN,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH KAN,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,CH SJA,HID,0.0
2026-06-06 06:00:00,2026-06-06,24,AGU01,BIO,0.0
2026-06-06 06:00:00,2026-06-06,24,AGU02,BIO,0.0
2026-06-06 06:00:00,2026-06-06,24,GBE01,BIO,5.79
2026-06-06 06:00:00,2026-06-06,24,IAG01,BIO,0.0
2026-06-06 06:00:00,2026-06-06,24,UNA01,BIO,0.0
2026-06-06 06:00:00,2026-06-06,24,CSF ORU,INT,-0.01
2026-06-06 06:00:00,2026-06-06,24,CSF UYU,INT,-0.8
2026-06-06 06:00:00,2026-06-06,24,CSF YUN,INT,0.0
2026-06-06 06:00:00,2026-06-06,24,CE EDO,INT,-0.23
2026-06-06 06:00:00,2026-06-06,24,CE QOL,INT,0.24
2026-06-06 06:00:00,2026-06-06,24,CE SJU,INT,-0.11
2026-06-06 06:00:00,2026-06-06,24,CE WAR,INT,-0.07
2026-06-06 06:15:00,2026-06-06,25,ALT01,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ALT02,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ01,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ02,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ03,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ08,TER,0.03
2026-06-06 06:15:00,2026-06-06,25,ARJ09,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ11,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ12,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ13,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ14,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ARJ15,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,BUL01,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,BUL02,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,BUL03,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,CAR01,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,CAR02,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,CAR03,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ERI01,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ERI02,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ERI03,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ERI04,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ERI30,TER,35.89
2026-06-06 06:15:00,2026-06-06,25,ERI31,TER,42.29
2026-06-06 06:15:00,2026-06-06,25,ERI32,TER,42.35
2026-06-06 06:15:00,2026-06-06,25,ERI40,TER,-0.02
2026-06-06 06:15:00,2026-06-06,25,ERI41,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ERI42,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,ERI50,TER,36.91
2026-06-06 06:15:00,2026-06-06,25,ERI51,TER,41.9
2026-06-06 06:15:00,2026-06-06,25,ERI52,TER,41.91
2026-06-06 06:15:00,2026-06-06,25,GCH01,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,GCH02,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,GCH04,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,GCH06,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,GCH09,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,GCH10,TER,50.2
2026-06-06 06:15:00,2026-06-06,25,GCH11,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,GCH12,TER,36.64
2026-06-06 06:15:00,2026-06-06,25,MOS,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,SCZ01,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,SCZ02,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,SUR10,TER,28.09
2026-06-06 06:15:00,2026-06-06,25,SUR11,TER,23.55
2026-06-06 06:15:00,2026-06-06,25,SUR12,TER,23.5
2026-06-06 06:15:00,2026-06-06,25,SUR20,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,SUR21,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,SUR22,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,SUR30,TER,36.94
2026-06-06 06:15:00,2026-06-06,25,SUR31,TER,43.19
2026-06-06 06:15:00,2026-06-06,25,SUR32,TER,43.32
2026-06-06 06:15:00,2026-06-06,25,SUR40,TER,33.16
2026-06-06 06:15:00,2026-06-06,25,SUR41,TER,35.74
2026-06-06 06:15:00,2026-06-06,25,SUR42,TER,35.74
2026-06-06 06:15:00,2026-06-06,25,VHE01,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,VHE02,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,VHE03,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,VHE04,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,VHE05,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,VHE06,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,VHE07,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,VHE08,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,WAR05,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,WAR10,TER,27.53
2026-06-06 06:15:00,2026-06-06,25,WAR11,TER,25.14
2026-06-06 06:15:00,2026-06-06,25,WAR12,TER,24.89
2026-06-06 06:15:00,2026-06-06,25,WAR20,TER,35.35
2026-06-06 06:15:00,2026-06-06,25,WAR21,TER,37.08
2026-06-06 06:15:00,2026-06-06,25,WAR22,TER,37.29
2026-06-06 06:15:00,2026-06-06,25,WAR30,TER,36.59
2026-06-06 06:15:00,2026-06-06,25,WAR31,TER,41.76
2026-06-06 06:15:00,2026-06-06,25,WAR32,TER,41.76
2026-06-06 06:15:00,2026-06-06,25,WAR40,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,WAR41,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,WAR42,TER,0.0
2026-06-06 06:15:00,2026-06-06,25,CH ZON,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH TIQ,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH BOT,HID,0.82
2026-06-06 06:15:00,2026-06-06,25,CH CUT,HID,5.34
2026-06-06 06:15:00,2026-06-06,25,CH SRO BA,HID,1.27
2026-06-06 06:15:00,2026-06-06,25,CH SRO AC,HID,3.56
2026-06-06 06:15:00,2026-06-06,25,CH SAI,HID,4.53
2026-06-06 06:15:00,2026-06-06,25,CH CHU,HID,2.85
2026-06-06 06:15:00,2026-06-06,25,CH HAR,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH CAH,HID,7.53
2026-06-06 06:15:00,2026-06-06,25,CH HUA,HID,13.57
2026-06-06 06:15:00,2026-06-06,25,CH CHJ2,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH YAN,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH COR,HID,22.19
2026-06-06 06:15:00,2026-06-06,25,CH SIS,HID,35.8
2026-06-06 06:15:00,2026-06-06,25,CH SJS,HID,18.95
2026-06-06 06:15:00,2026-06-06,25,CH SJE,HID,19.26
2026-06-06 06:15:00,2026-06-06,25,CH MIS,HID,11.5
2026-06-06 06:15:00,2026-06-06,25,CH MIG,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH ANG,HID,2.91
2026-06-06 06:15:00,2026-06-06,25,CH CHO,HID,3.53
2026-06-06 06:15:00,2026-06-06,25,CH CRB,HID,3.65
2026-06-06 06:15:00,2026-06-06,25,CH KIL,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH LAN,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH PUN,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH KAN,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,CH SJA,HID,0.0
2026-06-06 06:15:00,2026-06-06,25,AGU01,BIO,0.0
2026-06-06 06:15:00,2026-06-06,25,AGU02,BIO,0.0
2026-06-06 06:15:00,2026-06-06,25,GBE01,BIO,5.56
2026-06-06 06:15:00,2026-06-06,25,IAG01,BIO,0.0
2026-06-06 06:15:00,2026-06-06,25,UNA01,BIO,0.0
2026-06-06 06:15:00,2026-06-06,25,CSF ORU,INT,-0.01
2026-06-06 06:15:00,2026-06-06,25,CSF UYU,INT,-0.79
2026-06-06 06:15:00,2026-06-06,25,CSF YUN,INT,0.0
2026-06-06 06:15:00,2026-06-06,25,CE EDO,INT,-0.24
2026-06-06 06:15:00,2026-06-06,25,CE QOL,INT,0.2
2026-06-06 06:15:00,2026-06-06,25,CE SJU,INT,-0.11
2026-06-06 06:15:00,2026-06-06,25,CE WAR,INT,-0.07
2026-06-06 06:30:00,2026-06-06,26,ALT01,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ALT02,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ01,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ02,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ03,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ08,TER,0.04
2026-06-06 06:30:00,2026-06-06,26,ARJ09,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ11,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ12,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ13,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ14,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ARJ15,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,BUL01,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,BUL02,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,BUL03,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,CAR01,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,CAR02,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,CAR03,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ERI01,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ERI02,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ERI03,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ERI04,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ERI30,TER,36.08
2026-06-06 06:30:00,2026-06-06,26,ERI31,TER,42.8
2026-06-06 06:30:00,2026-06-06,26,ERI32,TER,42.75
2026-06-06 06:30:00,2026-06-06,26,ERI40,TER,0.01
2026-06-06 06:30:00,2026-06-06,26,ERI41,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ERI42,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,ERI50,TER,36.91
2026-06-06 06:30:00,2026-06-06,26,ERI51,TER,42.44
2026-06-06 06:30:00,2026-06-06,26,ERI52,TER,42.43
2026-06-06 06:30:00,2026-06-06,26,GCH01,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,GCH02,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,GCH04,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,GCH06,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,GCH09,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,GCH10,TER,50.27
2026-06-06 06:30:00,2026-06-06,26,GCH11,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,GCH12,TER,36.54
2026-06-06 06:30:00,2026-06-06,26,MOS,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,SCZ01,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,SCZ02,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,SUR10,TER,28.32
2026-06-06 06:30:00,2026-06-06,26,SUR11,TER,24.03
2026-06-06 06:30:00,2026-06-06,26,SUR12,TER,23.97
2026-06-06 06:30:00,2026-06-06,26,SUR20,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,SUR21,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,SUR22,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,SUR30,TER,36.6
2026-06-06 06:30:00,2026-06-06,26,SUR31,TER,43.27
2026-06-06 06:30:00,2026-06-06,26,SUR32,TER,43.37
2026-06-06 06:30:00,2026-06-06,26,SUR40,TER,33.24
2026-06-06 06:30:00,2026-06-06,26,SUR41,TER,36.23
2026-06-06 06:30:00,2026-06-06,26,SUR42,TER,36.19
2026-06-06 06:30:00,2026-06-06,26,VHE01,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,VHE02,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,VHE03,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,VHE04,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,VHE05,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,VHE06,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,VHE07,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,VHE08,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,WAR05,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,WAR10,TER,28.52
2026-06-06 06:30:00,2026-06-06,26,WAR11,TER,25.16
2026-06-06 06:30:00,2026-06-06,26,WAR12,TER,25.25
2026-06-06 06:30:00,2026-06-06,26,WAR20,TER,35.58
2026-06-06 06:30:00,2026-06-06,26,WAR21,TER,37.67
2026-06-06 06:30:00,2026-06-06,26,WAR22,TER,37.82
2026-06-06 06:30:00,2026-06-06,26,WAR30,TER,36.56
2026-06-06 06:30:00,2026-06-06,26,WAR31,TER,42.26
2026-06-06 06:30:00,2026-06-06,26,WAR32,TER,42.37
2026-06-06 06:30:00,2026-06-06,26,WAR40,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,WAR41,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,WAR42,TER,0.0
2026-06-06 06:30:00,2026-06-06,26,CH ZON,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH TIQ,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH BOT,HID,0.81
2026-06-06 06:30:00,2026-06-06,26,CH CUT,HID,5.21
2026-06-06 06:30:00,2026-06-06,26,CH SRO BA,HID,1.29
2026-06-06 06:30:00,2026-06-06,26,CH SRO AC,HID,3.63
2026-06-06 06:30:00,2026-06-06,26,CH SAI,HID,4.57
2026-06-06 06:30:00,2026-06-06,26,CH CHU,HID,2.92
2026-06-06 06:30:00,2026-06-06,26,CH HAR,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH CAH,HID,7.62
2026-06-06 06:30:00,2026-06-06,26,CH HUA,HID,13.74
2026-06-06 06:30:00,2026-06-06,26,CH CHJ2,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH YAN,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH COR,HID,26.92
2026-06-06 06:30:00,2026-06-06,26,CH SIS,HID,36.3
2026-06-06 06:30:00,2026-06-06,26,CH SJS,HID,19.91
2026-06-06 06:30:00,2026-06-06,26,CH SJE,HID,20.43
2026-06-06 06:30:00,2026-06-06,26,CH MIS,HID,11.5
2026-06-06 06:30:00,2026-06-06,26,CH MIG,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH ANG,HID,2.93
2026-06-06 06:30:00,2026-06-06,26,CH CHO,HID,3.53
2026-06-06 06:30:00,2026-06-06,26,CH CRB,HID,3.71
2026-06-06 06:30:00,2026-06-06,26,CH KIL,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH LAN,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH PUN,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH KAN,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,CH SJA,HID,0.0
2026-06-06 06:30:00,2026-06-06,26,AGU01,BIO,0.0
