plant_code,generation_type,optimized_dispatch_mw,cost_usd_mwh,is_renewable,unserved_mw,timestamp,demand_mw,actual_dispatch_mw,optimized_cost_proxy_usd,actual_cost_proxy_usd,optimized_renewable_mwh,actual_renewable_mwh,optimized_total_mwh,actual_total_mwh
SUR12,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,23.61,0.0,324.6375,0.0,0.0,0.0,5.9025
SUR20,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR21,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR22,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR30,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,36.79,0.0,505.8625,0.0,0.0,0.0,9.1975
SUR31,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,43.44,0.0,597.3,0.0,0.0,0.0,10.86
SUR32,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,43.49,0.0,597.9875000000001,0.0,0.0,0.0,10.8725
SUR40,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,30.4,0.0,418.0,0.0,0.0,0.0,7.6
SUR41,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,29.91,0.0,411.2625,0.0,0.0,0.0,7.4775
SUR42,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,30.01,0.0,412.63750000000005,0.0,0.0,0.0,7.5025
VHE01,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE02,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE03,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE04,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE05,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE06,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE07,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE08,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR05,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR10,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,34.63,0.0,476.1625,0.0,0.0,0.0,8.6575
WAR11,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,40.69,0.0,559.4875,0.0,0.0,0.0,10.1725
WAR12,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,40.62,0.0,558.525,0.0,0.0,0.0,10.155
WAR20,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,36.3,0.0,499.12499999999994,0.0,0.0,0.0,9.075
WAR21,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,39.29,0.0,540.2375,0.0,0.0,0.0,9.8225
WAR22,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,39.59,0.0,544.3625000000001,0.0,0.0,0.0,9.8975
WAR30,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,36.71,0.0,504.7625,0.0,0.0,0.0,9.1775
WAR31,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,42.58,0.0,585.475,0.0,0.0,0.0,10.645
WAR32,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,42.62,0.0,586.025,0.0,0.0,0.0,10.655
WAR40,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR41,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR42,TER,0.0,55.0,False,0.0,2026-06-06 09:15:00,1215.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGG_EOL,EOL,1.98,5.0,True,0.0,2026-06-06 09:30:00,1224.06,1.98,2.475,2.475,0.495,0.495,0.495,0.495
AGG_SOL,SOL,100.83,5.0,True,0.0,2026-06-06 09:30:00,1224.06,100.83,126.0375,126.0375,25.2075,25.2075,25.2075,25.2075
AGU01,BIO,0.01,12.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
AGU02,BIO,0.01,12.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
GBE01,BIO,8.107000000000001,12.0,True,0.0,2026-06-06 09:30:00,1224.06,6.48,24.321000000000005,19.44,2.0267500000000003,1.62,2.0267500000000003,1.62
IAG01,BIO,0.01,12.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
UNA01,BIO,0.01,12.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
CH ANG,HID,3.2670000000000003,18.0,True,0.0,2026-06-06 09:30:00,1224.06,2.97,14.701500000000001,13.365,0.8167500000000001,0.7425,0.8167500000000001,0.7425
CH BOT,HID,2.4859999999999998,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.55,11.187,2.475,0.6214999999999999,0.1375,0.6214999999999999,0.1375
CH CAH,HID,20.383000000000003,18.0,True,0.0,2026-06-06 09:30:00,1224.06,9.36,91.72350000000002,42.12,5.095750000000001,2.34,5.095750000000001,2.34
CH CHJ2,HID,23.32,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,104.94,0.0,5.83,0.0,5.83,0.0
CH CHO,HID,3.9160000000000004,18.0,True,0.0,2026-06-06 09:30:00,1224.06,3.53,17.622,15.885,0.9790000000000001,0.8825,0.9790000000000001,0.8825
CH CHU,HID,26.972,18.0,True,0.0,2026-06-06 09:30:00,1224.06,7.23,121.37400000000001,32.535000000000004,6.743,1.8075,6.743,1.8075
CH COR,HID,71.13700000000001,18.0,True,0.0,2026-06-06 09:30:00,1224.06,41.0,320.1165000000001,184.5,17.784250000000004,10.25,17.784250000000004,10.25
CH CRB,HID,4.213,18.0,True,0.0,2026-06-06 09:30:00,1224.06,3.78,18.9585,17.009999999999998,1.05325,0.945,1.05325,0.945
CH CUT,HID,12.276000000000002,18.0,True,0.0,2026-06-06 09:30:00,1224.06,4.74,55.242000000000004,21.330000000000002,3.0690000000000004,1.185,3.0690000000000004,1.185
CH HAR,HID,0.01,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH HUA,HID,18.205000000000002,18.0,True,0.0,2026-06-06 09:30:00,1224.06,13.9,81.92250000000001,62.550000000000004,4.5512500000000005,3.475,4.5512500000000005,3.475
CH KAN,HID,7.854,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,35.343,0.0,1.9635,0.0,1.9635,0.0
CH KIL,HID,0.01,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH LAN,HID,0.01,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH MIG,HID,2.6510000000000002,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,11.9295,0.0,0.6627500000000001,0.0,0.6627500000000001,0.0
CH MIS,HID,118.80000000000001,18.0,True,0.0,2026-06-06 09:30:00,1224.06,11.5,534.6,51.75,29.700000000000003,2.875,29.700000000000003,2.875
CH PUN,HID,0.01,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH SAI,HID,9.427000000000001,18.0,True,0.0,2026-06-06 09:30:00,1224.06,4.34,42.42150000000001,19.53,2.3567500000000003,1.085,2.3567500000000003,1.085
CH SIS,HID,99.74800000000002,18.0,True,0.0,2026-06-06 09:30:00,1224.06,54.26,448.8660000000001,244.17,24.937000000000005,13.565,24.937000000000005,13.565
CH SJA,HID,7.590000000000001,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,34.155,0.0,1.8975000000000002,0.0,1.8975000000000002,0.0
CH SJE,HID,66.61600000000001,18.0,True,0.0,2026-06-06 09:30:00,1224.06,31.2,299.77200000000005,140.4,16.654000000000003,7.8,16.654000000000003,7.8
CH SJS,HID,55.23100000000001,18.0,True,0.0,2026-06-06 09:30:00,1224.06,25.16,248.53950000000003,113.22,13.807750000000002,6.29,13.807750000000002,6.29
CH SRO AC,HID,8.888000000000002,18.0,True,0.0,2026-06-06 09:30:00,1224.06,3.69,39.99600000000001,16.605,2.2220000000000004,0.9225,2.2220000000000004,0.9225
CH SRO BA,HID,3.696,18.0,True,0.0,2026-06-06 09:30:00,1224.06,1.28,16.632,5.76,0.924,0.32,0.924,0.32
CH TIQ,HID,7.711,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,34.6995,0.0,1.92775,0.0,1.92775,0.0
CH YAN,HID,30.580000000000002,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,137.61,0.0,7.6450000000000005,0.0,7.6450000000000005,0.0
CH ZON,HID,6.6000000000000005,18.0,True,0.0,2026-06-06 09:30:00,1224.06,0.0,29.700000000000003,0.0,1.6500000000000001,0.0,1.6500000000000001,0.0
CE EDO,INT,30.943,35.0,False,0.0,2026-06-06 09:30:00,1224.06,0.19,270.75125,1.6625,0.0,0.0,7.73575,0.0475
CE QOL,INT,12.716000000000001,35.0,False,0.0,2026-06-06 09:30:00,1224.06,0.04,111.26500000000001,0.35000000000000003,0.0,0.0,3.1790000000000003,0.01
CE SJU,INT,6.336,35.0,False,0.0,2026-06-06 09:30:00,1224.06,-0.21,55.440000000000005,-1.8375,0.0,0.0,1.584,-0.0525
CE WAR,INT,5.038,35.0,False,0.0,2026-06-06 09:30:00,1224.06,-0.07,44.0825,-0.6125,0.0,0.0,1.2595,-0.0175
CSF ORU,INT,84.403,35.0,False,0.0,2026-06-06 09:30:00,1224.06,55.95,738.52625,489.5625,0.0,0.0,21.10075,13.9875
CSF UYU,INT,62.150000000000006,35.0,False,0.0,2026-06-06 09:30:00,1224.06,40.53,543.8125,354.6375,0.0,0.0,15.537500000000001,10.1325
CSF YUN,INT,0.01,35.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.08750000000000001,0.0,0.0,0.0,0.0025,0.0
ALT01,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ALT02,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ01,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ02,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ03,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ08,TER,19.239,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.04,264.53625,0.55,0.0,0.0,4.80975,0.01
ARJ09,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ11,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ12,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ13,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ14,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ15,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL01,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL02,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL03,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR01,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR02,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR03,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI01,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI02,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI03,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI04,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI30,TER,40.557,55.0,False,0.0,2026-06-06 09:30:00,1224.06,36.46,557.65875,501.325,0.0,0.0,10.13925,9.115
ERI31,TER,50.028,55.0,False,0.0,2026-06-06 09:30:00,1224.06,44.44,687.885,611.05,0.0,0.0,12.507,11.11
ERI32,TER,49.775000000000006,55.0,False,0.0,2026-06-06 09:30:00,1224.06,44.55,684.4062500000001,612.5625,0.0,0.0,12.443750000000001,11.1375
ERI40,TER,0.011000000000000001,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.01,0.15125000000000002,0.1375,0.0,0.0,0.0027500000000000003,0.0025
ERI41,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI42,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI50,TER,41.481,55.0,False,0.0,2026-06-06 09:30:00,1224.06,37.44,570.36375,514.8,0.0,0.0,10.37025,9.36
ERI51,TER,49.698,55.0,False,0.0,2026-06-06 09:30:00,1224.06,44.22,683.3475,608.025,0.0,0.0,12.4245,11.055
ERI52,TER,49.467000000000006,55.0,False,0.0,2026-06-06 09:30:00,1224.06,44.25,680.1712500000001,608.4375,0.0,0.0,12.366750000000001,11.0625
GCH01,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH02,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH04,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH06,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH09,TER,0.01,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH10,TER,36.08580000000012,55.0,False,0.0,2026-06-06 09:30:00,1224.06,50.78,496.17975000000166,698.225,0.0,0.0,9.02145000000003,12.695
GCH11,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH12,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,36.84,0.0,506.55000000000007,0.0,0.0,0.0,9.21
MOS,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ01,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ02,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR10,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,28.32,0.0,389.4,0.0,0.0,0.0,7.08
SUR11,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,24.51,0.0,337.01250000000005,0.0,0.0,0.0,6.1275
SUR12,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,24.6,0.0,338.25,0.0,0.0,0.0,6.15
SUR20,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR21,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR22,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR30,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,36.41,0.0,500.63749999999993,0.0,0.0,0.0,9.1025
SUR31,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,43.17,0.0,593.5875,0.0,0.0,0.0,10.7925
SUR32,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,43.29,0.0,595.2375,0.0,0.0,0.0,10.8225
SUR40,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,30.66,0.0,421.575,0.0,0.0,0.0,7.665
SUR41,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,31.07,0.0,427.2125,0.0,0.0,0.0,7.7675
SUR42,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,30.81,0.0,423.6375,0.0,0.0,0.0,7.7025
VHE01,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE02,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE03,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE04,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE05,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE06,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE07,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE08,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR05,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR10,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,34.82,0.0,478.775,0.0,0.0,0.0,8.705
WAR11,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,41.38,0.0,568.975,0.0,0.0,0.0,10.345
WAR12,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,41.33,0.0,568.2875,0.0,0.0,0.0,10.3325
WAR20,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,36.46,0.0,501.325,0.0,0.0,0.0,9.115
WAR21,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,39.95,0.0,549.3125,0.0,0.0,0.0,9.9875
WAR22,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,40.42,0.0,555.775,0.0,0.0,0.0,10.105
WAR30,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,36.97,0.0,508.3375,0.0,0.0,0.0,9.2425
WAR31,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,43.11,0.0,592.7625,0.0,0.0,0.0,10.7775
WAR32,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,43.18,0.0,593.725,0.0,0.0,0.0,10.795
WAR40,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR41,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR42,TER,0.0,55.0,False,0.0,2026-06-06 09:30:00,1224.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGG_EOL,EOL,4.79,5.0,True,0.0,2026-06-06 09:45:00,1254.85,4.79,5.9875,5.9875,1.1975,1.1975,1.1975,1.1975
AGG_SOL,SOL,106.74,5.0,True,0.0,2026-06-06 09:45:00,1254.85,106.74,133.42499999999998,133.42499999999998,26.685,26.685,26.685,26.685
AGU01,BIO,0.01,12.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
AGU02,BIO,0.01,12.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
GBE01,BIO,8.107000000000001,12.0,True,0.0,2026-06-06 09:45:00,1254.85,4.87,24.321000000000005,14.61,2.0267500000000003,1.2175,2.0267500000000003,1.2175
IAG01,BIO,0.01,12.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
UNA01,BIO,0.01,12.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
CH ANG,HID,3.2670000000000003,18.0,True,0.0,2026-06-06 09:45:00,1254.85,2.9,14.701500000000001,13.049999999999999,0.8167500000000001,0.725,0.8167500000000001,0.725
CH BOT,HID,2.4859999999999998,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.51,11.187,2.295,0.6214999999999999,0.1275,0.6214999999999999,0.1275
CH CAH,HID,20.383000000000003,18.0,True,0.0,2026-06-06 09:45:00,1254.85,9.01,91.72350000000002,40.545,5.095750000000001,2.2525,5.095750000000001,2.2525
CH CHJ2,HID,23.32,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,104.94,0.0,5.83,0.0,5.83,0.0
CH CHO,HID,3.9160000000000004,18.0,True,0.0,2026-06-06 09:45:00,1254.85,3.53,17.622,15.885,0.9790000000000001,0.8825,0.9790000000000001,0.8825
CH CHU,HID,26.972,18.0,True,0.0,2026-06-06 09:45:00,1254.85,7.01,121.37400000000001,31.544999999999998,6.743,1.7525,6.743,1.7525
CH COR,HID,71.13700000000001,18.0,True,0.0,2026-06-06 09:45:00,1254.85,39.79,320.1165000000001,179.055,17.784250000000004,9.9475,17.784250000000004,9.9475
CH CRB,HID,4.213,18.0,True,0.0,2026-06-06 09:45:00,1254.85,3.66,18.9585,16.47,1.05325,0.915,1.05325,0.915
CH CUT,HID,12.276000000000002,18.0,True,0.0,2026-06-06 09:45:00,1254.85,4.41,55.242000000000004,19.845,3.0690000000000004,1.1025,3.0690000000000004,1.1025
CH HAR,HID,0.01,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH HUA,HID,18.205000000000002,18.0,True,0.0,2026-06-06 09:45:00,1254.85,13.53,81.92250000000001,60.885,4.5512500000000005,3.3825,4.5512500000000005,3.3825
CH KAN,HID,7.854,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,35.343,0.0,1.9635,0.0,1.9635,0.0
CH KIL,HID,0.01,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH LAN,HID,0.01,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH MIG,HID,2.6510000000000002,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,11.9295,0.0,0.6627500000000001,0.0,0.6627500000000001,0.0
CH MIS,HID,118.80000000000001,18.0,True,0.0,2026-06-06 09:45:00,1254.85,11.5,534.6,51.75,29.700000000000003,2.875,29.700000000000003,2.875
CH PUN,HID,0.01,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH SAI,HID,9.427000000000001,18.0,True,0.0,2026-06-06 09:45:00,1254.85,4.2,42.42150000000001,18.900000000000002,2.3567500000000003,1.05,2.3567500000000003,1.05
CH SIS,HID,99.74800000000002,18.0,True,0.0,2026-06-06 09:45:00,1254.85,52.58,448.8660000000001,236.60999999999999,24.937000000000005,13.145,24.937000000000005,13.145
CH SJA,HID,7.590000000000001,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,34.155,0.0,1.8975000000000002,0.0,1.8975000000000002,0.0
CH SJE,HID,66.61600000000001,18.0,True,0.0,2026-06-06 09:45:00,1254.85,32.94,299.77200000000005,148.23,16.654000000000003,8.235,16.654000000000003,8.235
CH SJS,HID,55.23100000000001,18.0,True,0.0,2026-06-06 09:45:00,1254.85,31.32,248.53950000000003,140.94,13.807750000000002,7.83,13.807750000000002,7.83
CH SRO AC,HID,8.888000000000002,18.0,True,0.0,2026-06-06 09:45:00,1254.85,3.51,39.99600000000001,15.794999999999998,2.2220000000000004,0.8775,2.2220000000000004,0.8775
CH SRO BA,HID,3.696,18.0,True,0.0,2026-06-06 09:45:00,1254.85,1.29,16.632,5.805,0.924,0.3225,0.924,0.3225
CH TIQ,HID,7.711,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,34.6995,0.0,1.92775,0.0,1.92775,0.0
CH YAN,HID,30.580000000000002,18.0,True,0.0,2026-06-06 09:45:00,1254.85,25.9,137.61,116.55,7.6450000000000005,6.475,7.6450000000000005,6.475
CH ZON,HID,6.6000000000000005,18.0,True,0.0,2026-06-06 09:45:00,1254.85,0.0,29.700000000000003,0.0,1.6500000000000001,0.0,1.6500000000000001,0.0
CE EDO,INT,30.943,35.0,False,0.0,2026-06-06 09:45:00,1254.85,0.51,270.75125,4.4625,0.0,0.0,7.73575,0.1275
CE QOL,INT,12.716000000000001,35.0,False,0.0,2026-06-06 09:45:00,1254.85,1.38,111.26500000000001,12.075,0.0,0.0,3.1790000000000003,0.345
CE SJU,INT,6.336,35.0,False,0.0,2026-06-06 09:45:00,1254.85,-0.2,55.440000000000005,-1.75,0.0,0.0,1.584,-0.05
CE WAR,INT,5.038,35.0,False,0.0,2026-06-06 09:45:00,1254.85,-0.08,44.0825,-0.7000000000000001,0.0,0.0,1.2595,-0.02
CSF ORU,INT,84.403,35.0,False,0.0,2026-06-06 09:45:00,1254.85,59.46,738.52625,520.275,0.0,0.0,21.10075,14.865
CSF UYU,INT,62.150000000000006,35.0,False,0.0,2026-06-06 09:45:00,1254.85,43.18,543.8125,377.825,0.0,0.0,15.537500000000001,10.795
